reg_number,bank,branch_name,address,city,branch_phone,url,note,history
7160,Sydbank,,,,,www.sydbank.dk,,
7161,Sydbank,,,,,www.sydbank.dk,,
7170,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,"Vestergade, Silkeborg",
7171,Jyske Bank,Jyske Bank Silkeborg Alderslyst,"Borgergade 24, 8600 Silkeborg",Silkeborg,+4589898120,www.jyskebank.dk,Alderslyst,
7172,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade Privat,
7173,Jyske Bank,,,,,www.jyskebank.dk,Medarbejderbanken,
7174,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade Privat,
7175,Jyske Bank,,,,,www.jyskebank.dk,,
7176,Jyske Bank,,,,,www.jyskebank.dk,,
7177,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade Privat,
7178,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade,
7179,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade,
7181,Jyske Bank,,,,,www.jyskebank.dk,,
7182,Jyske Bank,,,,,www.jyskebank.dk,,
7183,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade Privat,
7184,Jyske Bank,,,,,www.jyskebank.dk,,
7185,Jyske Bank,Jyske Bank Silkeborg Alderslyst,"Borgergade 24, 8600 Silkeborg",Silkeborg,+4589898120,www.jyskebank.dk,Servicecentre i Øst,
7186,Jyske Bank,,,,,www.jyskebank.dk,,
7187,Jyske Bank,,,,,www.jyskebank.dk,,
7220,Spar Nord,,,,,www.sparnord.dk,,
7230,Østjydsk Bank,,,,,www.7230.oeb.dk,,
7240,Jyske Bank,,,,,www.jyskebank.dk,,
7241,Jyske Bank,,,,,www.jyskebank.dk,,
7242,Jyske Bank,,,,,www.jyskebank.dk,,
7243,Jyske Bank,Jyske Bank Brædstrup,"Bredgade 26, 8740 Brædstrup",Brædstrup,+4589898310,www.jyskebank.dk,Brædstrup,
7244,Jyske Bank,,,,,www.jyskebank.dk,,
7245,Jyske Bank,,,,,www.jyskebank.dk,,
7247,Jyske Bank,,,,,www.jyskebank.dk,,
7248,Jyske Bank,,,,,www.jyskebank.dk,,
7249,Jyske Bank,,,,,www.jyskebank.dk,Områdecenter Syd,
7250,Jyske Bank,,,,,www.jyskebank.dk,,
7251,Jyske Bank,,,,,www.jyskebank.dk,,
7252,Jyske Bank,,,,,www.jyskebank.dk,,
7253,Jyske Bank,Jyske Bank Risskov,"Voldbjergvej 2, 8240 Risskov",Risskov,+4589899700,www.jyskebank.dk,Risskov,
7254,Jyske Bank,,,,,www.jyskebank.dk,,
7255,Jyske Bank,Jyske Bank Aarhus Østergade Privat,"Østergade 4, 8000 Aarhus C",Aarhus C,+4589899600,www.jyskebank.dk,Århus Østergade Privat,
7256,Jyske Bank,,,,,www.jyskebank.dk,,
7257,Jyske Bank,,,,,www.jyskebank.dk,,
7258,Jyske Bank,,,,,www.jyskebank.dk,,
7259,Jyske Bank,Jyske Bank Silkeborg Alderslyst,"Borgergade 24, 8600 Silkeborg",Silkeborg,+4589898120,www.jyskebank.dk,Inmobiliaria Saroesma S.I.,
7260,Djurslands Bank,,,,,www.djurslandsbank.dk,Auning,
7261,Djurslands Bank,,,,,www.djurslandsbank.dk,Allingåbro,
7264,Djurslands Bank,,,,,www.djurslandsbank.dk,Risskov,
7265,Djurslands Bank,,,,,www.djurslandsbank.dk,Lystrup,
7266,Djurslands Bank,,,,,www.djurslandsbank.dk,Tranbjerg,
7267,Djurslands Bank,,,,,www.djurslandsbank.dk,Tilst,
7268,Djurslands Bank,,,,,www.djurslandsbank.dk,Århus,
7270,vestjyskBANK,Vestjysk Bank vestjyskBANK Aarhus Erhverv,"Åboulevarden 67, 8000 Aarhus C",Aarhus C,+4596633600,www.vestjyskbank.dk,Århus,
7300,Djurslands Bank,,,,,www.djurslandsbank.dk,Kolind,
7301,Djurslands Bank,,,,,www.djurslandsbank.dk,Ryomgaard,
7305,Djurslands Bank,,,,,www.djurslandsbank.dk,Rønde,
7309,Djurslands Bank,,,,,www.djurslandsbank.dk,Plusbank,
7320,Djurslands Bank,,,,,www.djurslandsbank.dk,,
7321,Djurslands Bank,,,,,www.djurslandsbank.dk,Ebeltoft,
7360,Jyske Bank,Jyske Bank Hjørring,"Østergade 23, 9800 Hjørring",Hjørring,+4589893300,www.jyskebank.dk,Hjørring,
7361,Jyske Bank,,,,,www.jyskebank.dk,,
7362,Jyske Bank,Jyske Bank Tårs,"Bredgade 80, 9830 Tårs",Tårs,+4589893360,www.jyskebank.dk,Tårs,
7363,Jyske Bank,Jyske Bank Løkken,"Torvet 11, 9480 Løkken",Løkken,+4589893380,www.jyskebank.dk,Løkken,
7364,Jyske Bank,,,,,www.jyskebank.dk,,
7365,Jyske Bank,,,,,www.jyskebank.dk,,
7366,Jyske Bank,Jyske Bank Hjørring,"Østergade 23, 9800 Hjørring",Hjørring,+4589893300,www.jyskebank.dk,Hjørring,
7367,Jyske Bank,Jyske Bank Hjørring,"Østergade 23, 9800 Hjørring",Hjørring,+4589893300,www.jyskebank.dk,Hjørring,
7368,Jyske Bank,,,,,www.jyskebank.dk,Servicecenter Hjemstedet,
7369,Jyske Bank,,,,,www.jyskebank.dk,,
7370,Nordjyske Bank,,,,,www.nordjyskebank.dk,Hjørring,
7371,Nordjyske Bank,Nordjyske Bank Hirtshals,"Jørgen Fibigersgade 16, 9850 Hirtshals",Hirtshals,+4598941600,www.nordjyskebank.dk,Hirtshals,
7372,Nordjyske Bank,,,,,www.nordjyskebank.dk,,
7375,Nordjyske Bank,,,,,www.nordjyskebank.dk,Brønderslev,
7379,Nordjyske Bank,,,,,www.nordjyskebank.dk,Fjernkundeafdelingen,
7380,Jyske Bank,,,,,www.jyskebank.dk,,
7381,Den Jyske Sparekasse,,,,,www.djs.dk,Ølgod,
7382,Den Jyske Sparekasse,,,,,www.djs.dk,Lem,
7383,Den Jyske Sparekasse,,,,,www.djs.dk,Vinderup,
7384,Den Jyske Sparekasse,,,,,www.djs.dk,Rødding,
7385,Den Jyske Sparekasse,,,,,www.djs.dk,Skive,
7386,Den Jyske Sparekasse,,,,,www.djs.dk,Selde,
7387,Den Jyske Sparekasse,,,,,www.djs.dk,Selde,
7391,Den Jyske Sparekasse,,,,,www.djs.dk,,
7392,Den Jyske Sparekasse,,,,,www.djs.dk,Kolding,
7393,Den Jyske Sparekasse,,,,,www.djs.dk,Brande,
7396,Den Jyske Sparekasse,,,,,www.djs.dk,Møldrup,
7397,Den Jyske Sparekasse,,,,,www.djs.dk,Ulbjerg,
7399,Den Jyske Sparekasse,,,,,www.djs.dk,Fjernkundeafdelingen,
7400,Nordjyske Bank,,,,,www.nordjyskebank.dk,Frederikshavn,
7401,Nordjyske Bank,,,,,www.nordjyskebank.dk,,
7402,Nordjyske Bank,,,,,www.nordjyskebank.dk,Læsø,
7403,Nordjyske Bank,,,,,www.nordjyskebank.dk,Frederikshavn,
7405,Nordjyske Bank,,,,,www.nordjyskebank.dk,Sindal,
7406,Nordjyske Bank,,,,,www.nordjyskebank.dk,Hjørring,
7407,Nordjyske Bank,,,,,www.nordjyskebank.dk,Strandby,
7410,Jutlander Bank,,,,,www.jutlander.dk,Aggersund,
7420,Nordjyske Bank,,,,,www.nordjyskebank.dk,Sæby,
7421,Nordjyske Bank,,,,,www.nordjyskebank.dk,,
7422,Nordjyske Bank,,,,,www.nordjyskebank.dk,,
7423,Nordjyske Bank,,,,,www.nordjyskebank.dk,Sæby,
7428,Nordjyske Bank,,,,,www.nordjyskebank.dk,Østervrå,
7432,Nordjyske Bank,,,,,www.nordjyskebank.dk,Dronninglund,
7433,Nordjyske Bank,,,,,www.nordjyskebank.dk,,
7434,Nordjyske Bank,,,,,www.nordjyskebank.dk,Hjallerup,
7435,Nordjyske Bank,,,,,www.nordjyskebank.dk,,
7436,Nordjyske Bank,,,,,www.nordjyskebank.dk,København,
7440,Nørresundby Bank,,,,,alm.nrsbank.dk,,
7441,Nørresundby Bank,,,,,alm.nrsbank.dk,Kastetvej,
7442,Nørresundby Bank,Nørresundby Bank,"Vejgaard Torv, 9000 Aalborg",Aalborg,+4598704400,alm.nrsbank.dk,Vejgaard,
7443,Nørresundby Bank,,,,,alm.nrsbank.dk,Vestre Allé,
7444,Nørresundby Bank,Nørresundby Bank,"Vejgaard Torv, 9000 Aalborg",Aalborg,+4598704400,alm.nrsbank.dk,Vejgaard,
7445,Nørresundby Bank,,,,,alm.nrsbank.dk,Brønderslev,
7446,Nørresundby Bank,,,,,alm.nrsbank.dk,Bredegade,
7447,Nørresundby Bank,,,,,alm.nrsbank.dk,Aabybro,
7448,Nørresundby Bank,,,,,alm.nrsbank.dk,Vestbjerg,
7449,Nørresundby Bank,,,,,alm.nrsbank.dk,Vestbjerg,
7450,Nørresundby Bank,Nørresundby Bank,"Torvet 4, 9400 Nørresundby",Nørresundby,+4598703010,alm.nrsbank.dk,Nørresundby,
7451,Nørresundby Bank,,,,,alm.nrsbank.dk,Hjallerup,
7452,Nørresundby Bank,Nørresundby Bank,"Torvet 4, 9400 Nørresundby",Nørresundby,+4598703010,alm.nrsbank.dk,Nørresundby,
7453,Nørresundby Bank,,,,,alm.nrsbank.dk,Nørre Uttrup,
7454,Nørresundby Bank,,,,,alm.nrsbank.dk,Aabybro,
7455,Nørresundby Bank,,,,,alm.nrsbank.dk,Vodskov,
7456,Nørresundby Bank,Nørresundby Bank,"Torvet 4, 9400 Nørresundby",Nørresundby,+4598703010,alm.nrsbank.dk,Nørresundby,
7457,Nørresundby Bank,,,,,alm.nrsbank.dk,Vestbjerg,
7458,Nørresundby Bank,,,,,alm.nrsbank.dk,Nørre Uttrup,
7459,Nørresundby Bank,,,,,alm.nrsbank.dk,Vesterbro,
7461,Jutlander Bank,,,,,www.jutlander.dk,"Østergade 11-13, 9690 Fjerritslev",
7465,Jyske Bank,,,,,www.jyskebank.dk,,
7470,Spar Nord,Spar Nord Aars,"Himmerlandsgade 70, 9600 Aars",Aars,+4572245800,www.sparnord.dk,Aars,
7471,Spar Nord,Spar Nord Bank Farsø Afdeling,"Lilletorv 8, 9640 Farsø",Farsø,+4598657300,www.sparnord.dk,Farsø,
7500,Hvidbjerg Bank,,,,,www.hvidbjergbank.dk,Hovedkontoret,
7530,Nordjyske Bank,,,,,www.nordjyskebank.dk,Skagen,
7531,Nordjyske Bank,,,,,www.nordjyskebank.dk,Skagen,
7535,Nordjyske Bank,,,,,www.nordjyskebank.dk,Aalbæk,
7540,Jyske Bank,Jyske Bank Brønderslev,"Bredgade 13, 9700 Brønderslev",Brønderslev,+4589893460,www.jyskebank.dk,Brønderslev,
7541,Jyske Bank,Jyske Bank Hjørring,"Østergade 23, 9800 Hjørring",Hjørring,+4589893300,www.jyskebank.dk,Hjørring,
7543,Jyske Bank,,,,,www.jyskebank.dk,,
7545,Jyske Bank,,,,,www.jyskebank.dk,,
7546,Jyske Bank,,,,,www.jyskebank.dk,,
7547,Jyske Bank,,,,,www.jyskebank.dk,,
7555,Jyske Bank,Jyske Bank Nakskov,"Axeltorv 2, 4900 Nakskov",Nakskov,+4589890900,www.jyskebank.dk,Nakskov Sjælland,
7570,Pen-Sam Bank,,,,,www.bank.pensam.dk,,
7573,Frøs Herreds Sparekasse,,,,,www.froes.dk,Vejle,
7575,Alm. Brand Bank,,,,,www.almbrand.dk,,
7590,Jyske Bank,,,,,www.jyskebank.dk,,
7591,Jyske Bank,,,,,www.jyskebank.dk,Kuvertservice,
7593,Jyske Bank,,,,,www.jyskebank.dk,Storkundeafdelingen,
7595,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,"Holstebro, Nyholm",
7596,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,"Holstebro, Ulfborg",
7597,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,"Holstebro, Ulfborg",
7598,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,"Holstebro, St. Torv",
7599,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,"Holstebro, St. Torv",
7600,vestjyskBANK,Vestjysk Bank vestjyskBANK Holstebro,"Vestergade 1, 7500 Holstebro",Holstebro,+4596633100,www.vestjyskbank.dk,"Vestergade 1, 7500 Holstebro",
7601,vestjyskBANK,Vestjysk Bank vestjyskBANK Holstebro,"Vestergade 1, 7500 Holstebro",Holstebro,+4596633100,www.vestjyskbank.dk,"Vestergade 1, 7500 Holstebro",
7602,vestjyskBANK,Vestjysk Bank vestjyskBANK Holstebro,"Vestergade 1, 7500 Holstebro",Holstebro,+4596633100,www.vestjyskbank.dk,"Vestergade 5, 7600 Struer",
7603,vestjyskBANK,,,,,www.vestjyskbank.dk,Stabsfunktionerne,
7604,vestjyskBANK,Vestjysk Bank vestjyskBANK Herning,"Dalgasgade 29B, 7400 Herning",Herning,+4596632500,www.vestjyskbank.dk,"Dalgasgade 29 B, 7400 Herning",
7605,vestjyskBANK,Vestjysk Bank vestjyskBANK Viborg,"St.Sct. Peder Stræde 4, 8800 Viborg",Viborg,+4596632600,www.vestjyskbank.dk,"St. Sct. Peder Stræde 4, 8800 Viborg",
7606,vestjyskBANK,Vestjysk Bank vestjyskBANK Esbjerg,"Kongensgade 70, 6700 Esbjerg",Esbjerg,+4596632700,www.vestjyskbank.dk,"Kongensgade 70, 6700 Esbjerg",
7607,vestjyskBANK,Vestjysk Bank vestjyskBANK Holstebro,"Vestergade 1, 7500 Holstebro",Holstebro,+4596633100,www.vestjyskbank.dk,"Vestergade 1, 7500 Holstebro",
7608,vestjyskBANK,Vestjysk Bank vestjyskBANK Ringkøbing,"Torvet 2, 6950 Ringkøbing",Ringkøbing,+4599753200,www.vestjyskbank.dk,"Storkundeafdelingen, Torvet 4-5, 7620 Lemvig",
7610,Handelsbanken,,,,,www.handelsbanken.dk,Stabsfunktionerne,
7611,Handelsbanken,Handelsbanken Vildbjerg,"Bredgade 6- 8, 7480 Vildbjerg",Vildbjerg,+4544565758,www.handelsbanken.dk,Vildbjerg,
7612,Handelsbanken,,,,,www.handelsbanken.dk,Kibæk,
7613,Handelsbanken,,,,,www.handelsbanken.dk,Sunds,
7614,Handelsbanken,Handelsbanken Fredhøj,"Gl. Landevej 151, 7400 Herning",Herning,+4544563000,www.handelsbanken.dk,"Gl. Landevej 151, 7400 Herning (Fredhåj)",
7615,Handelsbanken,Handelsbanken Herning City,"Østergade 2, 7400 Herning",Herning,+4544562600,www.handelsbanken.dk,Herning City,
7616,Handelsbanken,Handelsbanken Hammerum,"Hammerum Hovedgade 57, 7400 Herning",Herning,+4544565800,www.handelsbanken.dk,"Hammerum Hovedgade 57, 7400 Herning",
7617,Handelsbanken,,,,,www.handelsbanken.dk,"Danmarksgade 28, 7490 Aulum",
7618,Handelsbanken,,,,,www.handelsbanken.dk,Private Banking,
7619,Handelsbanken,,,,,www.handelsbanken.dk,Forvaltningsafdelingen,
7620,Handelsbanken,Handelsbanken Herning City,"Østergade 2, 7400 Herning",Herning,+4544562600,www.handelsbanken.dk,"Østergade 2, 7400 Herning",
7621,Handelsbanken,,,,,www.handelsbanken.dk,"Storegade 36, 7330 Brande",
7622,Handelsbanken,,,,,www.handelsbanken.dk,"Jernbanegade 16, 7323 Give",
7623,Handelsbanken,,,,,www.handelsbanken.dk,"Hovedgaden 17, 7260 Sdr. Omme",
7624,Handelsbanken,,,,,www.handelsbanken.dk,"Prinsessegade 82, 7000 Fredericia",
7625,Handelsbanken,Handelsbanken Vildbjerg,"Bredgade 6- 8, 7480 Vildbjerg",Vildbjerg,+4544565758,www.handelsbanken.dk,"Bredgade 9, 7280 Sdr. Felding",
7627,Handelsbanken,,,,,www.handelsbanken.dk,Personalebank Vest,
7629,Handelsbanken,,,,,www.handelsbanken.dk,Stabsfunktionerne - Rdfp,
7630,Handelsbanken,,,,,www.handelsbanken.dk,"Solbjergvej 10, 2000 Frederiksberg",
7631,Handelsbanken,Handelsbanken Herning City,"Østergade 2, 7400 Herning",Herning,+4544562600,www.handelsbanken.dk,"Arne Jacobsens Allé 15, 2300 København S",
7632,Handelsbanken,,,,,www.handelsbanken.dk,"Industrivej 20, 1. th., 4000 Roskilde",
7633,Handelsbanken,,,,,www.handelsbanken.dk,Århus C,
7635,Handelsbanken,,,,,www.handelsbanken.dk,"Flegborg 6, 7100 Vejle",
7636,Handelsbanken,Handelsbanken Herning City,"Østergade 2, 7400 Herning",Herning,+4544562600,www.handelsbanken.dk,"Høegh Guldbergs Gade 3A, 8700 Horsens",
7637,Handelsbanken,,,,,www.handelsbanken.dk,"Stormgade 65, 6700 Esbjerg",
7638,Handelsbanken,,,,,www.handelsbanken.dk,"Frederiksværksgade 33, 3400 Hillerød",
7639,Handelsbanken,Handelsbanken Vildbjerg,"Bredgade 6- 8, 7480 Vildbjerg",Vildbjerg,+4544565758,www.handelsbanken.dk,"Bredgade 10, 6920 Videbæk",
7640,Handelsbanken,Handelsbanken Herning City,"Østergade 2, 7400 Herning",Herning,+4544562600,www.handelsbanken.dk,Herning City,
7641,Handelsbanken,Handelsbanken Ikast,"Vestergade 2, 7430 Ikast",Ikast,+4544565000,www.handelsbanken.dk,"Vestergade 2, 7430 Ikast",
7642,Handelsbanken,,,,,www.handelsbanken.dk,"Søndergade 13, 8600 Silkeborg",
7643,Handelsbanken,,,,,www.handelsbanken.dk,"Nytorv 2, 8800 Viborg",
7644,Handelsbanken,Handelsbanken Vildbjerg,"Bredgade 6- 8, 7480 Vildbjerg",Vildbjerg,+4544565758,www.handelsbanken.dk,"Bredgade 20, 7470 Karup",
7646,Handelsbanken,,,,,www.handelsbanken.dk,"Køge Åhavn, Carlsensvej 8, 4600 Køge",
7647,Handelsbanken,Handelsbanken Ikast,"Vestergade 2, 7430 Ikast",Ikast,+4544565000,www.handelsbanken.dk,"Vestergade 8, 7600 Struer",
7648,Handelsbanken,Handelsbanken Ikast,"Vestergade 2, 7430 Ikast",Ikast,+4544565000,www.handelsbanken.dk,"Vestergade 11, 7500 Holstebro",
7649,Handelsbanken,,,,,www.handelsbanken.dk,"Torvet 1, 7620 Lemvig",
7650,vestjyskBANK,Vestjysk Bank vestjyskBANK Ringkøbing,"Torvet 2, 6950 Ringkøbing",Ringkøbing,+4599753200,www.vestjyskbank.dk,"Torvet 2, 6950 Ringkøbing",
7651,vestjyskBANK,Vestjysk Bank vestjyskBANK Hvide Sande,"Bredgade 4, 6960 Hvide Sande",Hvide Sande,+4597311322,www.vestjyskbank.dk,"Bredgade 38, 6900 Skjern",
7652,vestjyskBANK,Vestjysk Bank vestjyskBANK Hvide Sande,"Bredgade 4, 6960 Hvide Sande",Hvide Sande,+4597311322,www.vestjyskbank.dk,"Bredgade 38, 6920 Videbæk",
7653,vestjyskBANK,Vestjysk Bank vestjyskBANK Hadsten,"Østergade 15, 8370 Hadsten",Hadsten,+4586981500,www.vestjyskbank.dk,"Østergade 15, 8370 Hadsten",
7654,vestjyskBANK,Vestjysk Bank vestjyskBANK Aarhus,"Havnegade 2A, 8000 Aarhus C",Aarhus C,+4587614500,www.vestjyskbank.dk,"Havnegade 2A, 8000 Århus C",
7655,vestjyskBANK,,,,,www.vestjyskbank.dk,"Dalumvej 30, 5250 Odense SV",
7656,vestjyskBANK,Vestjysk Bank vestjyskBANK Hvide Sande,"Bredgade 4, 6960 Hvide Sande",Hvide Sande,+4597311322,www.vestjyskbank.dk,"Bredgade 4, 6960 Hvide Sande",
7660,vestjyskBANK,,,,,www.vestjyskbank.dk,Kreditafdelingen,
7670,Ringkjøbing Landbobank,,,,,alm.landbobanken.dk,Hovedkontoret,
7679,Ringkjøbing Landbobank,,,,,alm.landbobanken.dk,Lem,
7680,vestjyskBANK,,,,,www.vestjyskbank.dk,Økonomiafdelingen,
7681,Alm. Brand Bank,,,,,www.almbrand.dk,,
7700,Sydbank,,,,,www.sydbank.dk,,
7701,Sydbank,,,,,www.sydbank.dk,,
7702,Sydbank,,,,,www.sydbank.dk,,
7703,Sydbank,,,,,www.sydbank.dk,,
7704,Sydbank,,,,,www.sydbank.dk,,
7705,Sydbank,,,,,www.sydbank.dk,,
7708,Sydbank,,,,,www.sydbank.dk,,
7710,Sydbank,,,,,www.sydbank.dk,,
7711,Sydbank,,,,,www.sydbank.dk,Udlandsområdet,
7712,Sydbank,,,,,www.sydbank.dk,,
7713,Sydbank,,,,,www.sydbank.dk,,
7714,Sydbank,Sydbank Farum,"Rådhustorvet 1, 2. sal, 3520 Farum",Farum,+4574376900,www.sydbank.dk,Pb og Pension,
7715,Sydbank,,,,,www.sydbank.dk,,
7716,Sydbank,,,,,www.sydbank.dk,,
7717,Sydbank,,,,,www.sydbank.dk,,
7718,Sydbank,,,,,www.sydbank.dk,,
7724,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
7725,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
7726,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
7729,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
7730,vestjyskBANK,Vestjysk Bank vestjyskBANK Ringkøbing,"Torvet 2, 6950 Ringkøbing",Ringkøbing,+4599753200,www.vestjyskbank.dk,"Hovedkontoret,Torvet 4-5, 7620 Lemvig",
7732,vestjyskBANK,Vestjysk Bank vestjyskBANK Kolding,"Esbjergvej 20, 6000 Kolding",Kolding,+4596632800,www.vestjyskbank.dk,"Esbjergvej 20, 6000 Kolding",
7733,vestjyskBANK,Vestjysk Bank vestjyskBANK Horsens,"Grønlandsvej 1B, 8700 Horsens",Horsens,+4596632900,www.vestjyskbank.dk,"Grønlandsvej 1 B, 8700 Horsens",
7734,vestjyskBANK,Vestjysk Bank vestjyskBANK Silkeborg,"Borgergade 28, 8600 Silkeborg",Silkeborg,+4596633700,www.vestjyskbank.dk,"Borgergade 28, 8600 Silkeborg",
7735,vestjyskBANK,Vestjysk Bank vestjyskBANK Hvide Sande,"Bredgade 4, 6960 Hvide Sande",Hvide Sande,+4597311322,www.vestjyskbank.dk,"Bredgade 2, 7680 Thyborøn",
7736,vestjyskBANK,Vestjysk Bank vestjyskBANK Thisted,"Jernbanegade 19, 7700 Thisted",Thisted,+4596633500,www.vestjyskbank.dk,"Jernbanegade 19, 7700 Thisted",
7737,vestjyskBANK,Vestjysk Bank vestjyskBANK Ringkøbing,"Torvet 2, 6950 Ringkøbing",Ringkøbing,+4599753200,www.vestjyskbank.dk,"Hovedkontoret,Torvet 4-5, 7620 Lemvig",
7738,vestjyskBANK,Vestjysk Bank vestjyskBANK Randers,"Store Voldgade 4, 8900 Randers C",Randers C,+4596633000,www.vestjyskbank.dk,"Store Voldgade 4, 8900 Randers C",
7739,vestjyskBANK,Vestjysk Bank vestjyskBANK Aarhus Erhverv,"Åboulevarden 67, 8000 Aarhus C",Aarhus C,+4596633600,www.vestjyskbank.dk,"Århus Erhverv, Åboulevarden 67, 8000 Århus C",
7740,vestjyskBANK,Vestjysk Bank vestjyskBANK Ikast,"Sieferts Plads 1, 7430 Ikast",Ikast,+4596632450,www.vestjyskbank.dk,"Sieferts Plads 1, 7430 Ikast",
7747,vestjyskBANK,Vestjysk Bank vestjyskBANK Aarhus Erhverv,"Åboulevarden 67, 8000 Aarhus C",Aarhus C,+4596633600,www.vestjyskbank.dk,"Århus Privat, Havnegade 2A, 8000 Århus C",
7749,vestjyskBANK,,,,,www.vestjyskbank.dk,,
7750,Jyske Bank,,,,,www.jyskebank.dk,,
7751,Jyske Bank,,,,,www.jyskebank.dk,,
7753,Jyske Bank,,,,,www.jyskebank.dk,Finance Banking Book,
7754,Jyske Bank,,,,,www.jyskebank.dk,,
7755,Jyske Bank,,,,,www.jyskebank.dk,Pantebrevsgarantier,
7780,Skjern Bank,,,,,www.skjernbank.dk,,
7788,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
7789,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
7790,Salling Bank,,,,,www.sallingbank.dk,Vinderup,
7800,Ringkjøbing Landbobank,,,,,alm.landbobanken.dk,Tarm,
7810,Sydbank,,,,,www.sydbank.dk,,
7811,Sydbank,,,,,www.sydbank.dk,,
7821,Jyske Bank,,,,,www.jyskebank.dk,Handel Fut/op.,
7822,Jyske Bank,,,,,www.jyskebank.dk,,
7829,Jyske Bank,,,,,www.jyskebank.dk,Financielle Institutioner,
7831,Jyske Bank,,,,,www.jyskebank.dk,,
7833,Jyske Bank,Jyske Bank Viborg,"Sct. Mathias Gade 21, 8800 Viborg",Viborg,+4589893850,www.jyskebank.dk,Viborg,
7834,Jyske Bank,,,,,www.jyskebank.dk,,
7835,Jyske Bank,,,,,www.jyskebank.dk,,
7836,Jyske Bank,,,,,www.jyskebank.dk,,
7837,Jyske Bank,,,,,www.jyskebank.dk,,
7840,Jyske Bank,,,,,www.jyskebank.dk,,
7841,Jyske Bank,Jyske Bank Kjellerup,"Søndergade 1, 8620 Kjellerup",Kjellerup,+4589893950,www.jyskebank.dk,Kjellerup,
7842,Jyske Bank,Jyske Bank Viborg,"Sct. Mathias Gade 21, 8800 Viborg",Viborg,+4589893850,www.jyskebank.dk,Viborg,
7843,Jyske Bank,Jyske Bank Kjellerup,"Søndergade 1, 8620 Kjellerup",Kjellerup,+4589893950,www.jyskebank.dk,Kjellerup,
7844,Jyske Bank,,,,,www.jyskebank.dk,,
7845,Jyske Bank,Jyske Bank Bjerringbro,"Torvegade 11, 8850 Bjerringbro",Bjerringbro,+4589894800,www.jyskebank.dk,Bjerringbro,
7846,Jyske Bank,,,,,www.jyskebank.dk,,
7849,Jyske Bank,,,,,www.jyskebank.dk,Områdecenter Nord,
7851,Jyske Bank,Jyske Bank Vesterbrogade,"Vesterbrogade 9, 1780 København V",København V,+4589890010,www.jyskebank.dk,Vesterbrogade,
7852,Jyske Bank,Jyske Bank Østerbro,"Østerbrogade 25, 2100 København Ø",København Ø,+4589890130,www.jyskebank.dk,Østerbro (København),
7853,Jyske Bank,,,,,www.jyskebank.dk,Rådhuspladsen,
7854,Jyske Bank,,,,,www.jyskebank.dk,,
7856,Jyske Bank,,,,,www.jyskebank.dk,Jb (datterselskab),
7857,Jyske Bank,Jyske Bank Silkeborg Vestergade,"Vestergade 8- 10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Vestergade Privat,
7858,Jyske Bank,,,,,www.jyskebank.dk,,
7860,Sydbank,,,,,www.sydbank.dk,,
7872,Københavns Andelskasse,,,,,www.kbh-andelskasse.dk,,
7890,Salling Bank,,,,,www.sallingbank.dk,,
7910,Sydbank,,,,,www.sydbank.dk,,
7911,Sydbank,,,,,www.sydbank.dk,,
7915,Sydbank,,,,,www.sydbank.dk,,
7920,Sydbank,,,,,www.sydbank.dk,,
